photo_url,caption,capture_date,captured_at,uploaded_at,timezone,latitude,longitude,device_model,notes,source_asset_id,source_platform
https://lh3.googleusercontent.com/pw/AP1GczPWQ8DfLtfo_a0nXO3jTa4v-JDZMGawgo8AuOgEZTRTHpORPZJsPsN_BbkYTiWRXkO0XaR5JY3ZsIuYC3j-2EB0-WSbAwClkoiJ6t9ltUB5e-uE388H,,2026-02-25,2026-02-25T15:08:01.793000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipOD-4JZKFoLLmop8kf5UrZVgFK997FlrUV2bfDK,google_photos
https://lh3.googleusercontent.com/pw/AP1GczPERxghxAmrYvnJhRkc6N01Mqge0DcfCKrHP_KrnZ-hCSJS0hMfe-DAW1tVhOc8iVOmRnzphNCTErjtHfUC3vx43EgCsxfPCn7WWIXNCbbQA0wqPlYB,,2026-02-25,2026-02-25T15:08:32.646000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipOFj7AJ4wBEzoSghT-FmoK39t8yyzYEN5BeNu8N,google_photos
https://lh3.googleusercontent.com/pw/AP1GczP1g64yXnEjN4EMpwF1V2O6xgmsYAs9ttj1xVDDUVGsq1RYg1b0x-KydO-ZOzc3jyw_rl_FNyUMN69tD1R3v5PQTNWMH5j7THrio2r2dZ6-_txuJM2l,,2026-02-25,2026-02-25T15:08:52.048000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipNPL4nt2YpB_XIcQzYhO655wqvWMHRH-KHmtrYL,google_photos
https://lh3.googleusercontent.com/pw/AP1GczPm9-YeIg_h_p3Kyn-0ehAv4IoH6sZurgEBC4m0Ss0W0L3LkJ5UEGD2om0hcw4n8YvhWu7LnKzle7CLTo5YpFOPi8DCWUJEWjcuEGbuepnrU2842U9W,,2026-02-25,2026-02-25T15:09:11.414000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipOKLGjadxmA3cB21dGUO7lBOdTQURwF1BvGZdiR,google_photos
https://lh3.googleusercontent.com/pw/AP1GczO0v1TDxsnW-7uz_wgBh4hhnvWYYFD_07GhGv-NALPVgOHQkxjjIAmKE69yPzs21iY7DbeI9TPdrHPzPVG6O5EzfYsbkE641dtLcUD2SAidxVb5XcQ5,,2026-02-25,2026-02-25T15:09:23.522000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipN2YoB1bCy4GtnTmb14BMvYRBvSTUZ2eqDUQChh,google_photos
https://lh3.googleusercontent.com/pw/AP1GczP5jqwsEP0C4Ytq5xjtD59107Gy1jqJy3JSDKkyUfEc-oFnZnvF5fnD_Xeg6HLWO6yI1Co4oyk_p6EX60-hyfkQDWLP4RJWbDhMjJDsqlaI-8fcloV2,,2026-02-25,2026-02-25T15:09:36.700000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipOLVxSyli52QM5HMEqdgY_3saaI5bYdnoJgIolG,google_photos
https://lh3.googleusercontent.com/pw/AP1GczOT17BKW-sfNkNNhmrA30AVJBEFDuJQ5xHEvo4y_96i-wgZVy5wqWasExh8AXPBdor6Q0Be9wF7JmN0z0na2IWEY1tBG8IN5gMvH-FOeYZK4QBU-MA7,,2026-02-25,2026-02-25T15:09:49.993000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipM1i3MSJ0yhTT2hSftqHOFdl3W_wWqD5xJY0F34,google_photos
https://lh3.googleusercontent.com/pw/AP1GczP8DJ9tE-Q_EmBoGpO-cEJZCYM3XUEEFwitCqI9PEfTT8_4hx0uI5UzWgPj6hqSDp0Lqiob8ZKezlVvJLYtEnciMrIqpAHE9IN6qPF_lK4D7JmfHPcy,,2026-02-25,2026-02-25T15:10:03.936000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipP1dMtVzUEgy1xAa-BPODBu3C8Mv1MxdVczHmsv,google_photos
https://lh3.googleusercontent.com/pw/AP1GczMxb7DsDhsL11aNsPvQHYmE3NqPJ0kGBGWmCx-t0j9FL_0o2iRFy2N10rBlGx4XN-ofymZOCy54A0JUkt0LXgNbkRVFWAzdDqSq-Q8WYBUQE0GUMykk,,2026-02-25,2026-02-25T15:10:24.254000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipNjCXO2DCyYSPo8z8XBD0Ec50YkcouPnONL4iMi,google_photos
https://lh3.googleusercontent.com/pw/AP1GczPmacGu7fZK_lV9h9M9ZeiHU0vdAwCeLAs5jC-UTtAcMj8emS46A-Nc3QtXCK1CKeQoWHmtZZc4cwmTOUw3AAK67rI6UR5oLplX7jECu7r1s-GgW05U,,2026-02-25,2026-02-25T15:10:37.277000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipOWtl-WwkecNu9F9l_igA2_xjUTX61phekqUISY,google_photos
https://lh3.googleusercontent.com/pw/AP1GczOPLG_gOrPMpurEI9RA83YIAeId_r5YUR65grLsHjnN-BuRFaKFnfHhLotsTsMzIWP0p78_BzUTJ-CWR1lo_gQzBzPkzrDyCUcziaPLBKQbFVyL37JK,,2026-02-25,2026-02-25T15:10:52.554000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipNgy53gtDiRsdSvAMrdHdBvBkbmKmaU1vFW5Zwz,google_photos
https://lh3.googleusercontent.com/pw/AP1GczNF0fK6hvQA6gRp-hGq7-UlmPY5LQWxv2AfYsgYty8ghMBK2_s5YHN8z4XFRwWFc-DMhalQoCuqh_LQ_55KQn5i9t7NnQoQflHsPIAHHwS5PSQmtrCc,,2026-02-25,2026-02-25T15:11:10.129000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipPAAscveydu_pS2BDKBY5GW6c2PcX28PTEVjWAg,google_photos
https://lh3.googleusercontent.com/pw/AP1GczP18fcZCnjTI0f3oP6cdVHcgqNKQVhNje-uRu9DYDSHEFmPsv180Ej7L3LfJXEaTEfs-DuX8xJkYUyjkQtQeq5aoz0iSJzEDBwha-N2Ntowu3ST460g,,2026-02-25,2026-02-25T15:11:21.664000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipOyJ1f5YmuDH5yEFsgS-jiPJZezlWGcMT5fMGtw,google_photos
https://lh3.googleusercontent.com/pw/AP1GczPzu4jevb4mCcnaY0_zhC_1uMP5-V96DoDpAWdOhS6xwNbiJf5vWCnpez9lb2nL20T-vcnfO8G49VHCxNnsx4XUygfwyu9NvBEI9yGwLdUBS6lU521T,,2026-02-25,2026-02-25T15:11:38.169000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipNP68Vw7mvYGsv5QBHZUceKBkEDLjdMJrAvrxd7,google_photos
https://lh3.googleusercontent.com/pw/AP1GczOYTQdRirf0TMq5CgwTAd7biLXutMRn3GHQjr8niRQHCyUhau-l8GH78VaND3Xga6ZEEQn0qrqq9qmT6nZahQGa3gx2zWh_1o0KfUvOlMb8e3StVJ0X,,2026-02-25,2026-02-25T15:11:44.325000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipMsgTsMPe0GgrGEOMSzeDEb5I0btOG77tyXcHuV,google_photos
https://lh3.googleusercontent.com/pw/AP1GczOhmZ7bnSvrB-bY6eKpKNMj7E29JoweUGwU2qVcFSo1i8MS2EssRJ8bV6R4LkpHWS8i3jKJicsFYJdK2BJgMcxAsjUt5oBDjUwgHCKHIkc6v85Pr2Ex,,2026-02-25,2026-02-25T15:11:48.655000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipMEl7diDesLyGqrp1qoRqwhHn3qWfQf49Qfnky2,google_photos
https://lh3.googleusercontent.com/pw/AP1GczMspnDV4yy6NgNlxgybeEO1gNnv5SvZ2YwRQhAQtnzq-ypeUErNXJLVb9s3JXaBBrv_cEPeLH2o_BhgYx3culTiJ0u5eaoEgZ_TMeZWDujH1pXblORm,,2026-02-27,2026-02-27T15:59:35.072000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipNkNoPwuiEal7zLlF1luNvKjGdOMuwLzCIZ1XYC,google_photos
https://lh3.googleusercontent.com/pw/AP1GczMqxFz88jhevGGborYJjQn9TO37YSA1Yn_J6HhEnA7NfJnqdmp4HbyOINvkrwhVJBC8fQzPOxKa3EPgEBRx_n1wIr965ExCbBvtInDrH6ZcM3IH4src,,2026-02-27,2026-02-27T16:00:32.131000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipM8_VNjFYM6p6XZxnmZbDEe2Jta-agf8uMv3HRX,google_photos
https://lh3.googleusercontent.com/pw/AP1GczPj0LcfwL6u4FKikzzERHKEe2r4Aeemp8WSIukvKcEf77d7hhQBdT0VP-v1hjS0lfh6aCaTSRYBeAhc2N3PyXOtMzyI70LJCqjK3VPZZFtkNvZGYiz3,,2026-02-27,2026-02-27T16:01:50.309000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipPs5VaxkM25iMl5SmV5FGCnaaoIuO2T0AlKaJDc,google_photos
https://lh3.googleusercontent.com/pw/AP1GczPDMVWYjdcJEfLfSyLldRqqFEgaOiY2ANB8hldouIAqy_J-08omhsCvbq-b6Z-f2UD1--DRwai0f-szHUGpg2cstd6r9hNxgkscxEHrxjWsk-nZo2On,,2026-02-27,2026-02-27T16:02:39.714000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipMxykxrPSUc6w0Sfi5syejDGOKOoZpIr4sDFLm2,google_photos
https://lh3.googleusercontent.com/pw/AP1GczNO50WfF518Cy03IelfloUktfgNH7c_lk_FHQpPhq3k6-gEccPSkxFJq7AYO5DeiRVHDetXn4CCyppiyDNxQqt1nsn6fQJIpEZxR00BIV2MXusD8Vf_,,2026-02-27,2026-02-27T16:03:44.928000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipMuRYdh97xeszs34rqMRR0sncEgNU-1RSBC0iz8,google_photos
https://lh3.googleusercontent.com/pw/AP1GczNexmoMldYiO-5ZxWlBQbDqpzm-TOlMjIVYfehr9l4uNw_6RHB4TeszoGreTKYDV90_Plfn4MWhxVnahcR0U82-9_r5NlrYLO2hTxKzRPeYP69bG0B_,,2026-02-27,2026-02-27T16:04:40.125000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipOh2iMlMQ7BT_GI2stqUxDG0ASkO8q7N_Gzp1mw,google_photos
https://lh3.googleusercontent.com/pw/AP1GczNpueT12SXMsMrHdCSbRX0urRlLgcBnz5e70xcf0xpkMmaVQ5379H2GqOJZQDQkkBstFyPqXZTByLJ9N1UI02J5idg0shQnnTJIVEhCOKNmkIWnL67A,,2026-02-27,2026-02-27T16:07:00.567000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipMOrNyIbBFmWPB1l0MKNFxFAkvt1kqdtsz1vNRj,google_photos
https://lh3.googleusercontent.com/pw/AP1GczOAnNE-AntYNp3NqwVrSekv-DWmBx4X8517cw0BX4oxkAfFpENyfu9-Z25fqKrgZibBCFnhtktescugXwsLIhRJus1xEePli-zSRQBMxVtuBObZRY_Z,,2026-02-27,2026-02-27T16:07:24.251000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipM5jM5GYBXRvXyJF6QM_c1PeZheaz2reTEUt5K-,google_photos
https://lh3.googleusercontent.com/pw/AP1GczNxvEUUByth3inm218o3N36rOfEqO8mtAy2HE1nIHSpOo5heE4FTj8KG6NfFMnaWOpKQaBUSm3n-1PpFLwgqidfKsE1AzD---Q5dSGENejr-mtoXwQ-,,2026-02-27,2026-02-27T16:07:44.473000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipNu1M2E0AEQYK7hFn3pmzbxiIGeSq5J5Dotovbe,google_photos
https://lh3.googleusercontent.com/pw/AP1GczNf_XOSQLU-S56-YXdNNKgl3cMQ89E8uBh-VA-pO5FSTp-DWWRCgAi03XaCQqwOn8I4vDevbPG-p0lf2iDd8yaGuRYBqEF8CFcWMvA5t9Ama2fqL3dZ,,2026-02-27,2026-02-27T16:08:06.083000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipPQ3ZWzolhWl3_1pB8e_6oGzGgs5Zr27sPloFFL,google_photos
https://lh3.googleusercontent.com/pw/AP1GczMfo9NBEs53rqIly_9WsQHXNXEmxpOAzN_6vYbo_JBUv8uy_U_vrSwTMTDuzfZQzx1ylGWMnrR12t5NiHjGEkJX-j2vAa3MGiZd9ws59CEsXpkTQ0Fz,,2026-02-27,2026-02-27T16:08:54.425000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipP0GSadCV_QUXvaUIJg4ToDtuQV2EuemT3VBdGd,google_photos
https://lh3.googleusercontent.com/pw/AP1GczOF7FUdohj3sD_dtw24urJStx4ET4pqvlkbH0rvtXURmOPx1wf3xtA9GE4JpWSyh6phJEv1rsaYhgvTNzUF8lDHHeEX7KVET36uEXqXjy3SVe47Z0JS,,2026-02-27,2026-02-27T16:09:28.220000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipPcRUF9VFcBtV6xTPyLJvDNn91cVt9MSk1b9ELy,google_photos
https://lh3.googleusercontent.com/pw/AP1GczPELAIUEBHHZlOBv89CmH0M7rQpbMxn4_mvK4NERomCB8OnPKHjKE8Rhcbmj47u0Y4sDl8lnHi1B6abEEpB4CQV_oC5w8CW4DFBf8_3lk8sOfpMqnoy,,2026-02-27,2026-02-27T16:10:09.060000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipO9O8ofJOltx3a8m1wZDzXD_RBObZa59LwMiQZc,google_photos
https://lh3.googleusercontent.com/pw/AP1GczM5oed7ect65oYYdWPU2rPHIA1IBOnVt4zFJX4Xl137EmqQ1fGnWDYaU6JKqjFewDYzXuwNRWHPs29A1v5uJkonuHmHSCmWfAfwTOieNl710yjsWKRE,,2026-02-27,2026-02-27T16:10:35.022000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipPdVE9IB07u1CtbsQ3DSY74m3ZuwXADzVdyG_LQ,google_photos
https://lh3.googleusercontent.com/pw/AP1GczOVJ4mM69ZgsEPDI5j1WCddGNSR0suntrDbgip765jcq9RNnf5vkkK_d5WTV_QjmkWYisUH2CT8ENnXJKeh6d8hJtSwNJ8De37YhGMrUQzCiWwAcyK6,,2026-02-27,2026-02-27T16:11:10.197000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipPhljrNj7wo-iKKOyxIf1xHvkkj3CkWIKYtnlv3,google_photos
https://lh3.googleusercontent.com/pw/AP1GczP4av51WsEbp0Um4GA6Q5kaq5RRvVR0B7RTWLIgjNQv8eSHyhL4YJwMTo6oPruznEFUZzWDzFvSowQpIliR_C5DpHa_6Tm0kRVWWj2KEuvXCRc31fIc,,2026-02-27,2026-02-27T16:11:36.629000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipMMO4uoJXozbYyUy6rRxeZYhw961kmp8Povegbo,google_photos
https://lh3.googleusercontent.com/pw/AP1GczMid2vqci6ubHdgRwTzgP25xC7No26ABEuVsbpJWT7wa4f8IAuJl6v1uU_mw-Vx5Yh6nzVoVEU8LanCnuCHHAPKXHeDg0sxMewAzfgUx4B-CKXUZ5dZ,,2026-02-27,2026-02-27T16:12:05.982000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipMGoOuZlrRZznWkkqiaqTGliSLNsZ6uguUFT9Sw,google_photos
https://lh3.googleusercontent.com/pw/AP1GczOq1BJ6lQdAbSQpuPbf4ivPcfIf-GTWNd5c9DMV911nRH1JWPrlTuiud9jyWB7ZbI9J6VuxrIgYaFW83PXs45jRU-fDpZi9mhYPYSNhxREab3MwwyZ5,,2026-02-27,2026-02-27T16:13:06.839000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipNHxDXPshBC7-87uRtOOjldwWgD7sHwj3tsBqPl,google_photos
https://lh3.googleusercontent.com/pw/AP1GczNBXWQ1-MDLDK8C-Wtlg5gFtLQ-KT5W9nBLdNMNGPMbT1j2ZDavogXzCd8QEvqQFgb1jrfIDM6tmkQlxr4UzBGjcaRkqG1ddHm1hNV1OFTqU6_3gio0,,2026-02-27,2026-02-27T16:13:45.896000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipN8xGY0DJ1YO6FxU8cQUCA5Xj8-aAL5J6K0jNs3,google_photos
https://lh3.googleusercontent.com/pw/AP1GczPHQmto1Pb5BqOiU00D3JjWvwnjej0gVzNwSgNjMjrR1nu7Tl-Z4at27QQvoMwEvBKqxm6OqoPStrvzVgQ9ZN3CnrEPJwqhhidHFcbc0qQZAmfyjfT6,,2026-02-27,2026-02-27T16:14:10.043000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipMYQNQywKhbOyI2QHkZYogmbkuNr-LIeoWHrJiK,google_photos
https://lh3.googleusercontent.com/pw/AP1GczOvy8pR0x7d7-3Dx4WREyaZ6mwWOu-NLFgTFSY4T0nahXYQ2BqI4J5f0S4R5nOAobHLWyHMc9JFmHrHW5ooGzv4VtTkwSMyHktgkBps5roQVpucOSjb,,2026-02-27,2026-02-27T16:14:29.099000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipMa0qMVkNBfCip-aaXnEkgaIrdRp7x04CMh_HI_,google_photos
https://lh3.googleusercontent.com/pw/AP1GczPx9lwmq25WBkX1MFWYcna9GewV_AOjVukUHiFklKbtbETJhPWTrh7Thh-ZwvgjpMPiCslJUZNBqOEAKECNa0mCbdAFIwTa3Y5y-RWAuDd533hVoehG,,2026-02-27,2026-02-27T16:14:46.566000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipNQus6o7w1H0bxgqTuVUHDttT63nQ0MI9HJ5nUt,google_photos
https://lh3.googleusercontent.com/pw/AP1GczM7PiSEtK6d9-UdjXGsEFFBXOH3kMR1qHZYJRMDjuLJMSKARljMCp8YcJIzhIZYj-0EVSPCoWFk27_9AuW6ECvQl6rI7J6_iNDywaYzl85svI4yOoTY,,2026-02-27,2026-02-27T16:15:03.412000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipM0yvLYq5gh5dD0jBeZ7QVjN21Ze4e4PZTa41m2,google_photos
https://lh3.googleusercontent.com/pw/AP1GczNTaJ-tSOVSpMxV6P65xAe8SNcw1JT4LVKF7AbQmYguVqn5y4tNTeGGlGZ917AZmHE9RLyGM30bQ-iPamIuRI1uJk-1HHsRzm4Gt2QHbaAFTbnKpaCS,,2026-02-27,2026-02-27T16:15:25.015000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipN5DqCCkcW274dmS91S3YUqca660Mf_KV-k4Uuu,google_photos
https://lh3.googleusercontent.com/pw/AP1GczNTS-bUm9nm0Hw0P5NlbEtHRYWEPNgF95SkbDkJ1J4tx57nYWzNMiMd9U-FU00TDrliiQCdVRLdDbFTDPw7jg1sO7q5ddLFvKmMSw5TvLMGoJFvCmaW,,2026-02-27,2026-02-27T16:16:22.009000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipNODrVzJesRuXtXzBS4-drd3kbt24GJVefWTk2i,google_photos
https://lh3.googleusercontent.com/pw/AP1GczMX3e8-MVjyk91zng4gVqOtNGy-8qhIkH1rZfC458Xjs_iyCMGlfq7DAuBtc2wY2jSKMU7Xy3vKpErkvOZsMVl1uXZnYVGg2in9HghU9mZk4oJzYYnw,,2026-02-27,2026-02-27T16:16:40.842000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipNdeVT-5e36OTyiL2lMm7CBCmO9kGQLrkK_u0RW,google_photos
https://lh3.googleusercontent.com/pw/AP1GczOfHQxNmKBdk7ZFHkOMlEGi496BC8jUarmCshEU_3KpOsrrXE-9o8SRQ6sT3ELgs0iMEmo1sHa3-SysAn8stONXBx6SopZhBF9isZhNVDX3Mmu4j0Ba,,2026-02-27,2026-02-27T16:17:06.862000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipPWgrm0c2e2ueay8ltxkNXZmYWr_MEy6B3wWNyW,google_photos
https://lh3.googleusercontent.com/pw/AP1GczMSHh1oMxqHzVlUN07FbSMcpjsWqxVjuCodRU71YxaUrEs5UrDGo2dqrhFj5j5EjXdurSa20rzTatYyg4LTpFXkP0db93AMiaJTB4eOBPcRj9Xu3HCF,,2026-02-27,2026-02-27T16:17:34.471000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipNNWpiy8RVHX96LLFVf8jWo7bcfr96LcWxlhLoN,google_photos
https://lh3.googleusercontent.com/pw/AP1GczMRYWGmryb52EBT1UAO8SZEjuVm-NlKe9r2OGoYj-TJXC1BeFniWJ5jHv5YaJrAs8egHVSkqZE4cyoOpxlBgPu2VgAb_3nCNLkQVcaR4D9Kk7Ahiru8,,2026-02-27,2026-02-27T16:17:53.526000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipPl7rTGp9wwRZiLbaU7kO7c2HuMQ9t4Tpi1hSgo,google_photos
https://lh3.googleusercontent.com/pw/AP1GczPwLEoLlIsnSbPckw0lN7WT-HCyeEyamNGNItnqKWZ9YIMC4fTg2RJWP15GoFjsnbdCgUaG-ui9GTOe1voY6afF9YQiTYdTu29eh1_1lAyIltESJrHA,,2026-02-27,2026-02-27T16:18:17.438000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipN537ybNXCCXSFj6NaQyygBKMS8sEZRVnfUYAhQ,google_photos
https://lh3.googleusercontent.com/pw/AP1GczPL_UlZIqmWCRXreoAvF62QWFTXrEBM-geNIgKs8LVYUcgqv_Gr02OP1HkCNMEaq23UW49ymVsbqUYKYnFH5gxoHLFfXlLMDKVkfguUZPgaasi00r5_,,2026-02-27,2026-02-27T16:18:37.571000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipPgDMe3CWYmipAB-no13igQfPJRtD0OwTtO982r,google_photos
https://lh3.googleusercontent.com/pw/AP1GczMNSZHB4XRKLIzpLkXPYvWTjxdEHrXGHtfXDF0FMlGk1r56HuODaGe-oHpag-RbVhZGnBwOBOtKzDaw2gErXucV4qry4xhDqnUk9I1dpfoNpKGdgOWB,,2026-02-27,2026-02-27T16:18:58.684000-08:00,2026-02-28T01:11:51.400000+00:00,-08:00,,,,,AF1QipPW_xrbboWWeCEJUDigNayqwBG7NHzHDD0oShYP,google_photos
